item_id,order_id,product_id,quantity,unit_price_x,unit_cost_x,line_subtotal,line_cost,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence,first_name,email,signup_date,region,acquisition_channel,product_name,category,unit_price_y,unit_cost_y,margin_percentage
ITEM-0000084,ORD-000045,201,1,28.0,8.5,28.0,8.5,CUST-00018,2025-06-25 00:00:00,2025-06-25,Completed,PayPal,445.98,0.0,0.0,445.98,182.5,263.48,4,User18,user18@example.com,2025-02-11,Europe,Organic Search,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0000085,ORD-000045,101,2,199.99,85.0,399.98,170.0,CUST-00018,2025-06-25 00:00:00,2025-06-25,Completed,PayPal,445.98,0.0,0.0,445.98,182.5,263.48,4,User18,user18@example.com,2025-02-11,Europe,Organic Search,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0000086,ORD-000046,405,1,18.0,4.0,18.0,4.0,CUST-00018,2025-08-01 00:00:00,2025-08-01,Completed,Buy Now Pay Later,18.0,0.0,4.99,22.99,4.0,14.0,5,User18,user18@example.com,2025-02-11,Europe,Organic Search,Organic Lavender Sleep Aromatherapy Mist,Health & Beauty,18.0,4.0,77.78
ITEM-0000087,ORD-000047,201,3,28.0,8.5,84.0,25.5,CUST-00018,2025-10-11 00:00:00,2025-10-11,Completed,Credit Card,177.99,0.0,0.0,177.99,55.5,122.49,6,User18,user18@example.com,2025-02-11,Europe,Organic Search,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0000088,ORD-000047,304,1,39.99,14.0,39.99,14.0,CUST-00018,2025-10-11 00:00:00,2025-10-11,Completed,Credit Card,177.99,0.0,0.0,177.99,55.5,122.49,6,User18,user18@example.com,2025-02-11,Europe,Organic Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000089,ORD-000047,205,1,54.0,16.0,54.0,16.0,CUST-00018,2025-10-11 00:00:00,2025-10-11,Completed,Credit Card,177.99,0.0,0.0,177.99,55.5,122.49,6,User18,user18@example.com,2025-02-11,Europe,Organic Search,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0000090,ORD-000048,404,1,64.99,21.0,64.99,21.0,CUST-00019,2024-01-29 00:00:00,2024-01-29,Completed,Credit Card,353.99,0.0,0.0,353.99,151.0,202.99,1,User19,user19@example.com,2024-01-29,Europe,Organic Search,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0000091,ORD-000048,301,1,289.0,130.0,289.0,130.0,CUST-00019,2024-01-29 00:00:00,2024-01-29,Completed,Credit Card,353.99,0.0,0.0,353.99,151.0,202.99,1,User19,user19@example.com,2024-01-29,Europe,Organic Search,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0000092,ORD-000049,103,1,89.99,36.0,89.99,36.0,CUST-00020,2025-03-01 00:00:00,2025-03-01,Completed,Credit Card,89.99,0.0,0.0,89.99,36.0,53.99,1,User20,user20@example.com,2025-03-01,Europe,Email Marketing,Mechanical Gaming Keyboard,Electronics,89.99,36.0,60.0
ITEM-0000093,ORD-000050,505,1,75.0,24.0,75.0,24.0,CUST-00021,2025-01-13 00:00:00,2025-01-13,Completed,PayPal,75.0,0.0,0.0,75.0,24.0,51.0,1,User21,user21@example.com,2025-01-10,North America,Social Media,High-Capacity Hydration Running Vest,Sports & Outdoors,75.0,24.0,68.0
ITEM-0000094,ORD-000051,405,1,18.0,4.0,18.0,4.0,CUST-00021,2025-03-29 00:00:00,2025-03-29,Completed,PayPal,40.0,0.0,0.0,40.0,9.2,30.8,2,User21,user21@example.com,2025-01-10,North America,Social Media,Organic Lavender Sleep Aromatherapy Mist,Health & Beauty,18.0,4.0,77.78
ITEM-0000095,ORD-000051,403,1,22.0,5.2,22.0,5.2,CUST-00021,2025-03-29 00:00:00,2025-03-29,Completed,PayPal,40.0,0.0,0.0,40.0,9.2,30.8,2,User21,user21@example.com,2025-01-10,North America,Social Media,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000096,ORD-000052,304,1,39.99,14.0,39.99,14.0,CUST-00021,2025-04-25 00:00:00,2025-04-25,Completed,Credit Card,39.99,0.0,0.0,39.99,14.0,25.99,3,User21,user21@example.com,2025-01-10,North America,Social Media,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000097,ORD-000053,304,1,39.99,14.0,39.99,14.0,CUST-00022,2024-05-27 00:00:00,2024-05-27,Completed,Credit Card,39.99,2.0,0.0,37.99,14.0,23.99,1,User22,user22@example.com,2024-05-26,North America,Paid Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000098,ORD-000054,502,1,22.99,5.5,22.99,5.5,CUST-00022,2024-07-12 00:00:00,2024-07-12,Completed,PayPal,22.99,0.0,0.0,22.99,5.5,17.49,2,User22,user22@example.com,2024-05-26,North America,Paid Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0000099,ORD-000055,403,2,22.0,5.2,44.0,10.4,CUST-00022,2024-08-02 00:00:00,2024-08-02,Completed,PayPal,44.0,0.0,4.99,48.99,10.4,33.6,3,User22,user22@example.com,2024-05-26,North America,Paid Search,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000100,ORD-000056,301,2,289.0,130.0,578.0,260.0,CUST-00023,2024-03-02 00:00:00,2024-03-02,Completed,Credit Card,707.98,35.4,4.99,677.57,304.5,368.08,1,User23,user23@example.com,2024-02-27,Europe,Organic Search,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0000101,ORD-000056,302,1,45.0,15.0,45.0,15.0,CUST-00023,2024-03-02 00:00:00,2024-03-02,Completed,Credit Card,707.98,35.4,4.99,677.57,304.5,368.08,1,User23,user23@example.com,2024-02-27,Europe,Organic Search,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0000102,ORD-000056,107,1,59.99,22.0,59.99,22.0,CUST-00023,2024-03-02 00:00:00,2024-03-02,Completed,Credit Card,707.98,35.4,4.99,677.57,304.5,368.08,1,User23,user23@example.com,2024-02-27,Europe,Organic Search,Portable Bluetooth Speaker Waterproof,Electronics,59.99,22.0,63.33
ITEM-0000103,ORD-000056,303,1,24.99,7.5,24.99,7.5,CUST-00023,2024-03-02 00:00:00,2024-03-02,Completed,Credit Card,707.98,35.4,4.99,677.57,304.5,368.08,1,User23,user23@example.com,2024-02-27,Europe,Organic Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0000104,ORD-000057,502,1,22.99,5.5,22.99,5.5,CUST-00023,2024-04-01 00:00:00,2024-04-01,Completed,Credit Card,22.99,0.0,0.0,22.99,5.5,17.49,2,User23,user23@example.com,2024-02-27,Europe,Organic Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0000105,ORD-000058,202,1,68.0,22.0,68.0,22.0,CUST-00023,2024-04-30 00:00:00,2024-04-30,Completed,PayPal,68.0,0.0,0.0,68.0,22.0,46.0,3,User23,user23@example.com,2024-02-27,Europe,Organic Search,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0000106,ORD-000059,108,1,29.99,9.5,29.99,9.5,CUST-00023,2024-06-11 00:00:00,2024-06-11,Completed,Credit Card,29.99,4.5,0.0,25.49,9.5,15.99,4,User23,user23@example.com,2024-02-27,Europe,Organic Search,High-Speed MagSafe Wireless Charger,Electronics,29.99,9.5,68.32
ITEM-0000107,ORD-000060,501,1,42.0,13.0,42.0,13.0,CUST-00024,2025-01-22 00:00:00,2025-01-22,Completed,PayPal,86.99,13.05,4.99,78.93,23.7,50.24,1,User24,user24@example.com,2025-01-21,Asia Pacific,Paid Search,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0000108,ORD-000060,502,1,22.99,5.5,22.99,5.5,CUST-00024,2025-01-22 00:00:00,2025-01-22,Completed,PayPal,86.99,13.05,4.99,78.93,23.7,50.24,1,User24,user24@example.com,2025-01-21,Asia Pacific,Paid Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0000109,ORD-000060,403,1,22.0,5.2,22.0,5.2,CUST-00024,2025-01-22 00:00:00,2025-01-22,Completed,PayPal,86.99,13.05,4.99,78.93,23.7,50.24,1,User24,user24@example.com,2025-01-21,Asia Pacific,Paid Search,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000110,ORD-000061,103,1,89.99,36.0,89.99,36.0,CUST-00024,2025-03-06 00:00:00,2025-03-06,Completed,Credit Card,89.99,9.0,0.0,80.99,36.0,44.99,2,User24,user24@example.com,2025-01-21,Asia Pacific,Paid Search,Mechanical Gaming Keyboard,Electronics,89.99,36.0,60.0
ITEM-0000111,ORD-000062,306,1,32.5,10.0,32.5,10.0,CUST-00024,2025-05-13 00:00:00,2025-05-13,Completed,PayPal,32.5,1.62,7.99,38.87,10.0,20.88,3,User24,user24@example.com,2025-01-21,Asia Pacific,Paid Search,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0000112,ORD-000063,301,1,289.0,130.0,289.0,130.0,CUST-00025,2024-07-12 00:00:00,2024-07-12,Completed,Credit Card,730.99,0.0,0.0,730.99,333.0,397.99,1,User25,user25@example.com,2024-07-11,North America,Referral,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0000113,ORD-000063,204,1,24.0,6.0,24.0,6.0,CUST-00025,2024-07-12 00:00:00,2024-07-12,Completed,Credit Card,730.99,0.0,0.0,730.99,333.0,397.99,1,User25,user25@example.com,2024-07-11,North America,Referral,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0000114,ORD-000063,104,1,349.99,175.0,349.99,175.0,CUST-00025,2024-07-12 00:00:00,2024-07-12,Completed,Credit Card,730.99,0.0,0.0,730.99,333.0,397.99,1,User25,user25@example.com,2024-07-11,North America,Referral,4K Ultra-HD Monitor 27-inch,Electronics,349.99,175.0,50.0
ITEM-0000115,ORD-000063,202,1,68.0,22.0,68.0,22.0,CUST-00025,2024-07-12 00:00:00,2024-07-12,Completed,Credit Card,730.99,0.0,0.0,730.99,333.0,397.99,1,User25,user25@example.com,2024-07-11,North America,Referral,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0000116,ORD-000064,202,1,68.0,22.0,68.0,22.0,CUST-00025,2024-08-14 00:00:00,2024-08-14,Completed,Credit Card,182.99,0.0,0.0,182.99,60.0,122.99,2,User25,user25@example.com,2024-07-11,North America,Referral,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0000117,ORD-000064,505,1,75.0,24.0,75.0,24.0,CUST-00025,2024-08-14 00:00:00,2024-08-14,Completed,Credit Card,182.99,0.0,0.0,182.99,60.0,122.99,2,User25,user25@example.com,2024-07-11,North America,Referral,High-Capacity Hydration Running Vest,Sports & Outdoors,75.0,24.0,68.0
ITEM-0000118,ORD-000064,304,1,39.99,14.0,39.99,14.0,CUST-00025,2024-08-14 00:00:00,2024-08-14,Completed,Credit Card,182.99,0.0,0.0,182.99,60.0,122.99,2,User25,user25@example.com,2024-07-11,North America,Referral,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000119,ORD-000065,403,1,22.0,5.2,22.0,5.2,CUST-00025,2024-10-09 00:00:00,2024-10-09,Returned,Credit Card,238.97,23.9,0.0,215.07,75.4,139.67,3,User25,user25@example.com,2024-07-11,North America,Referral,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000120,ORD-000065,105,2,39.99,12.0,79.98,24.0,CUST-00025,2024-10-09 00:00:00,2024-10-09,Returned,Credit Card,238.97,23.9,0.0,215.07,75.4,139.67,3,User25,user25@example.com,2024-07-11,North America,Referral,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
ITEM-0000121,ORD-000065,504,1,16.99,4.2,16.99,4.2,CUST-00025,2024-10-09 00:00:00,2024-10-09,Returned,Credit Card,238.97,23.9,0.0,215.07,75.4,139.67,3,User25,user25@example.com,2024-07-11,North America,Referral,Quick-Dry Microfiber Camp Towel,Sports & Outdoors,16.99,4.2,75.28
ITEM-0000122,ORD-000065,203,1,120.0,42.0,120.0,42.0,CUST-00025,2024-10-09 00:00:00,2024-10-09,Returned,Credit Card,238.97,23.9,0.0,215.07,75.4,139.67,3,User25,user25@example.com,2024-07-11,North America,Referral,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0000123,ORD-000066,501,1,42.0,13.0,42.0,13.0,CUST-00025,2025-01-22 00:00:00,2025-01-22,Completed,Credit Card,64.99,0.0,0.0,64.99,18.5,46.49,4,User25,user25@example.com,2024-07-11,North America,Referral,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0000124,ORD-000066,502,1,22.99,5.5,22.99,5.5,CUST-00025,2025-01-22 00:00:00,2025-01-22,Completed,Credit Card,64.99,0.0,0.0,64.99,18.5,46.49,4,User25,user25@example.com,2024-07-11,North America,Referral,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0000125,ORD-000067,204,2,24.0,6.0,48.0,12.0,CUST-00025,2025-02-24 00:00:00,2025-02-24,Completed,Credit Card,70.0,10.5,0.0,59.5,17.2,42.3,5,User25,user25@example.com,2024-07-11,North America,Referral,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0000126,ORD-000067,403,1,22.0,5.2,22.0,5.2,CUST-00025,2025-02-24 00:00:00,2025-02-24,Completed,Credit Card,70.0,10.5,0.0,59.5,17.2,42.3,5,User25,user25@example.com,2024-07-11,North America,Referral,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000127,ORD-000068,103,3,89.99,36.0,269.97,108.0,CUST-00025,2025-03-20 00:00:00,2025-03-20,Completed,Credit Card,269.97,0.0,0.0,269.97,108.0,161.97,6,User25,user25@example.com,2024-07-11,North America,Referral,Mechanical Gaming Keyboard,Electronics,89.99,36.0,60.0
ITEM-0000128,ORD-000069,304,1,39.99,14.0,39.99,14.0,CUST-00026,2024-02-05 00:00:00,2024-02-05,Completed,PayPal,39.99,4.0,0.0,35.99,14.0,21.99,1,User26,user26@example.com,2024-02-03,Asia Pacific,Referral,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000129,ORD-000070,106,1,179.99,70.0,179.99,70.0,CUST-00026,2024-02-24 00:00:00,2024-02-24,Completed,Credit Card,179.99,0.0,0.0,179.99,70.0,109.99,2,User26,user26@example.com,2024-02-03,Asia Pacific,Referral,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0000130,ORD-000071,304,1,39.99,14.0,39.99,14.0,CUST-00026,2024-05-02 00:00:00,2024-05-02,Completed,Buy Now Pay Later,159.98000000000002,8.0,9.99,161.97,52.2,99.78,3,User26,user26@example.com,2024-02-03,Asia Pacific,Referral,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000131,ORD-000071,403,1,22.0,5.2,22.0,5.2,CUST-00026,2024-05-02 00:00:00,2024-05-02,Completed,Buy Now Pay Later,159.98000000000002,8.0,9.99,161.97,52.2,99.78,3,User26,user26@example.com,2024-02-03,Asia Pacific,Referral,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000132,ORD-000071,503,1,48.0,15.0,48.0,15.0,CUST-00026,2024-05-02 00:00:00,2024-05-02,Completed,Buy Now Pay Later,159.98000000000002,8.0,9.99,161.97,52.2,99.78,3,User26,user26@example.com,2024-02-03,Asia Pacific,Referral,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0000133,ORD-000071,102,1,49.99,18.0,49.99,18.0,CUST-00026,2024-05-02 00:00:00,2024-05-02,Completed,Buy Now Pay Later,159.98000000000002,8.0,9.99,161.97,52.2,99.78,3,User26,user26@example.com,2024-02-03,Asia Pacific,Referral,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0000134,ORD-000072,102,1,49.99,18.0,49.99,18.0,CUST-00027,2024-06-12 00:00:00,2024-06-12,Completed,Credit Card,111.98,0.0,0.0,111.98,37.2,74.78,1,User27,user27@example.com,2024-06-11,Europe,Paid Search,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0000135,ORD-000072,504,1,16.99,4.2,16.99,4.2,CUST-00027,2024-06-12 00:00:00,2024-06-12,Completed,Credit Card,111.98,0.0,0.0,111.98,37.2,74.78,1,User27,user27@example.com,2024-06-11,Europe,Paid Search,Quick-Dry Microfiber Camp Towel,Sports & Outdoors,16.99,4.2,75.28
ITEM-0000136,ORD-000072,302,1,45.0,15.0,45.0,15.0,CUST-00027,2024-06-12 00:00:00,2024-06-12,Completed,Credit Card,111.98,0.0,0.0,111.98,37.2,74.78,1,User27,user27@example.com,2024-06-11,Europe,Paid Search,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0000137,ORD-000073,304,1,39.99,14.0,39.99,14.0,CUST-00028,2025-06-28 00:00:00,2025-06-28,Completed,Credit Card,39.99,6.0,4.99,38.98,14.0,19.99,1,User28,user28@example.com,2025-06-27,North America,Social Media,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000138,ORD-000074,307,1,29.99,8.0,29.99,8.0,CUST-00029,2025-08-10 00:00:00,2025-08-10,Completed,PayPal,29.99,1.5,0.0,28.49,8.0,20.49,1,User29,user29@example.com,2025-08-08,Europe,Social Media,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0000139,ORD-000075,502,1,22.99,5.5,22.99,5.5,CUST-00030,2024-06-02 00:00:00,2024-06-02,Completed,Credit Card,22.99,0.0,0.0,22.99,5.5,17.49,1,User30,user30@example.com,2024-05-29,North America,Referral,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0000140,ORD-000076,502,1,22.99,5.5,22.99,5.5,CUST-00030,2024-08-13 00:00:00,2024-08-13,Completed,PayPal,450.95000000000005,0.0,0.0,450.95,171.5,279.45,2,User30,user30@example.com,2024-05-29,North America,Referral,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0000141,ORD-000076,107,3,59.99,22.0,179.97,66.0,CUST-00030,2024-08-13 00:00:00,2024-08-13,Completed,PayPal,450.95000000000005,0.0,0.0,450.95,171.5,279.45,2,User30,user30@example.com,2024-05-29,North America,Referral,Portable Bluetooth Speaker Waterproof,Electronics,59.99,22.0,63.33
ITEM-0000142,ORD-000076,101,1,199.99,85.0,199.99,85.0,CUST-00030,2024-08-13 00:00:00,2024-08-13,Completed,PayPal,450.95000000000005,0.0,0.0,450.95,171.5,279.45,2,User30,user30@example.com,2024-05-29,North America,Referral,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0000143,ORD-000076,503,1,48.0,15.0,48.0,15.0,CUST-00030,2024-08-13 00:00:00,2024-08-13,Completed,PayPal,450.95000000000005,0.0,0.0,450.95,171.5,279.45,2,User30,user30@example.com,2024-05-29,North America,Referral,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0000144,ORD-000077,201,1,28.0,8.5,28.0,8.5,CUST-00030,2024-09-09 00:00:00,2024-09-09,Completed,Credit Card,132.99,19.95,7.99,121.03,42.0,71.04,3,User30,user30@example.com,2024-05-29,North America,Referral,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0000145,ORD-000077,505,1,75.0,24.0,75.0,24.0,CUST-00030,2024-09-09 00:00:00,2024-09-09,Completed,Credit Card,132.99,19.95,7.99,121.03,42.0,71.04,3,User30,user30@example.com,2024-05-29,North America,Referral,High-Capacity Hydration Running Vest,Sports & Outdoors,75.0,24.0,68.0
ITEM-0000146,ORD-000077,108,1,29.99,9.5,29.99,9.5,CUST-00030,2024-09-09 00:00:00,2024-09-09,Completed,Credit Card,132.99,19.95,7.99,121.03,42.0,71.04,3,User30,user30@example.com,2024-05-29,North America,Referral,High-Speed MagSafe Wireless Charger,Electronics,29.99,9.5,68.32
ITEM-0000147,ORD-000078,504,1,16.99,4.2,16.99,4.2,CUST-00031,2024-06-08 00:00:00,2024-06-08,Completed,PayPal,56.980000000000004,0.0,0.0,56.98,18.2,38.78,1,User31,user31@example.com,2024-06-03,North America,Social Media,Quick-Dry Microfiber Camp Towel,Sports & Outdoors,16.99,4.2,75.28
ITEM-0000148,ORD-000078,304,1,39.99,14.0,39.99,14.0,CUST-00031,2024-06-08 00:00:00,2024-06-08,Completed,PayPal,56.980000000000004,0.0,0.0,56.98,18.2,38.78,1,User31,user31@example.com,2024-06-03,North America,Social Media,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0000149,ORD-000079,204,1,24.0,6.0,24.0,6.0,CUST-00032,2024-12-06 00:00:00,2024-12-06,Completed,PayPal,145.0,0.0,0.0,145.0,42.2,102.8,1,User32,user32@example.com,2024-12-01,Latin America,Email Marketing,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0000150,ORD-000079,403,1,22.0,5.2,22.0,5.2,CUST-00032,2024-12-06 00:00:00,2024-12-06,Completed,PayPal,145.0,0.0,0.0,145.0,42.2,102.8,1,User32,user32@example.com,2024-12-01,Latin America,Email Marketing,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000151,ORD-000079,205,1,54.0,16.0,54.0,16.0,CUST-00032,2024-12-06 00:00:00,2024-12-06,Completed,PayPal,145.0,0.0,0.0,145.0,42.2,102.8,1,User32,user32@example.com,2024-12-01,Latin America,Email Marketing,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0000152,ORD-000079,302,1,45.0,15.0,45.0,15.0,CUST-00032,2024-12-06 00:00:00,2024-12-06,Completed,PayPal,145.0,0.0,0.0,145.0,42.2,102.8,1,User32,user32@example.com,2024-12-01,Latin America,Email Marketing,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0000153,ORD-000080,303,1,24.99,7.5,24.99,7.5,CUST-00033,2025-02-01 00:00:00,2025-02-01,Completed,Buy Now Pay Later,24.99,0.0,0.0,24.99,7.5,17.49,1,User33,user33@example.com,2025-01-30,North America,Organic Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0000154,ORD-000081,106,1,179.99,70.0,179.99,70.0,CUST-00033,2025-03-02 00:00:00,2025-03-02,Completed,Credit Card,205.99,30.9,0.0,175.09,76.0,99.09,2,User33,user33@example.com,2025-01-30,North America,Organic Search,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0000155,ORD-000081,401,1,26.0,6.0,26.0,6.0,CUST-00033,2025-03-02 00:00:00,2025-03-02,Completed,Credit Card,205.99,30.9,0.0,175.09,76.0,99.09,2,User33,user33@example.com,2025-01-30,North America,Organic Search,Hydrating Hyaluronic Acid Serum,Health & Beauty,26.0,6.0,76.92
ITEM-0000156,ORD-000082,403,3,22.0,5.2,66.0,15.6,CUST-00033,2025-05-01 00:00:00,2025-05-01,Completed,Credit Card,66.0,0.0,0.0,66.0,15.6,50.4,3,User33,user33@example.com,2025-01-30,North America,Organic Search,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0000157,ORD-000083,504,1,16.99,4.2,16.99,4.2,CUST-00033,2025-05-20 00:00:00,2025-05-20,Completed,Credit Card,64.99,0.0,7.99,72.98,19.2,45.79,4,User33,user33@example.com,2025-01-30,North America,Organic Search,Quick-Dry Microfiber Camp Towel,Sports & Outdoors,16.99,4.2,75.28
ITEM-0000158,ORD-000083,503,1,48.0,15.0,48.0,15.0,CUST-00033,2025-05-20 00:00:00,2025-05-20,Completed,Credit Card,64.99,0.0,7.99,72.98,19.2,45.79,4,User33,user33@example.com,2025-01-30,North America,Organic Search,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0000159,ORD-000084,206,1,45.0,11.0,45.0,11.0,CUST-00033,2025-06-30 00:00:00,2025-06-30,Returned,Buy Now Pay Later,120.0,18.0,0.0,102.0,35.0,67.0,5,User33,user33@example.com,2025-01-30,North America,Organic Search,All-Weather Polarized Sunglasses,Apparel,45.0,11.0,75.56
ITEM-0000160,ORD-000084,505,1,75.0,24.0,75.0,24.0,CUST-00033,2025-06-30 00:00:00,2025-06-30,Returned,Buy Now Pay Later,120.0,18.0,0.0,102.0,35.0,67.0,5,User33,user33@example.com,2025-01-30,North America,Organic Search,High-Capacity Hydration Running Vest,Sports & Outdoors,75.0,24.0,68.0
ITEM-0000161,ORD-000085,405,1,18.0,4.0,18.0,4.0,CUST-00033,2025-08-22 00:00:00,2025-08-22,Returned,Credit Card,102.99000000000001,5.15,0.0,97.84,31.0,66.84,6,User33,user33@example.com,2025-01-30,North America,Organic Search,Organic Lavender Sleep Aromatherapy Mist,Health & Beauty,18.0,4.0,77.78
ITEM-0000162,ORD-000085,105,1,39.99,12.0,39.99,12.0,CUST-00033,2025-08-22 00:00:00,2025-08-22,Returned,Credit Card,102.99000000000001,5.15,0.0,97.84,31.0,66.84,6,User33,user33@example.com,2025-01-30,North America,Organic Search,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
