customer_id,first_name,email,signup_date,region,acquisition_channel
CUST-00413,User413,user413@example.com,2024-02-29,North America,Paid Search
CUST-00414,User414,user414@example.com,2025-03-15,Asia Pacific,Social Media
CUST-00415,User415,user415@example.com,2024-10-06,Europe,Organic Search
CUST-00416,User416,user416@example.com,2024-09-09,Latin America,Organic Search
CUST-00417,User417,user417@example.com,2025-05-06,Europe,Paid Search
CUST-00418,User418,user418@example.com,2024-05-21,North America,Social Media
CUST-00419,User419,user419@example.com,2024-09-17,North America,Paid Search
CUST-00420,User420,user420@example.com,2024-05-17,North America,Paid Search
CUST-00421,User421,user421@example.com,2025-09-06,North America,Organic Search
CUST-00422,User422,user422@example.com,2024-04-17,North America,Email Marketing
CUST-00423,User423,user423@example.com,2025-05-13,Europe,Social Media
CUST-00424,User424,user424@example.com,2024-01-16,Europe,Paid Search
CUST-00425,User425,user425@example.com,2025-02-21,North America,Organic Search
CUST-00426,User426,user426@example.com,2025-12-04,Asia Pacific,Paid Search
CUST-00427,User427,user427@example.com,2024-07-02,North America,Social Media
CUST-00428,User428,user428@example.com,2025-02-11,North America,Referral
CUST-00429,User429,user429@example.com,2025-05-08,Asia Pacific,Email Marketing
CUST-00430,User430,user430@example.com,2024-12-04,Latin America,Paid Search
CUST-00431,User431,user431@example.com,2024-10-23,Latin America,Organic Search
CUST-00432,User432,user432@example.com,2025-03-18,North America,Organic Search
CUST-00433,User433,user433@example.com,2024-02-14,North America,Referral
CUST-00434,User434,user434@example.com,2024-02-17,Asia Pacific,Organic Search
CUST-00435,User435,user435@example.com,2024-07-26,North America,Referral
CUST-00436,User436,user436@example.com,2024-12-08,Asia Pacific,Social Media
CUST-00437,User437,user437@example.com,2024-10-22,North America,Paid Search
CUST-00438,User438,user438@example.com,2024-06-22,North America,Paid Search
CUST-00439,User439,user439@example.com,2024-08-03,North America,Social Media
CUST-00440,User440,user440@example.com,2025-10-07,North America,Social Media
CUST-00441,User441,user441@example.com,2024-12-25,Asia Pacific,Social Media
CUST-00442,User442,user442@example.com,2024-07-25,North America,Paid Search
CUST-00443,User443,user443@example.com,2025-04-07,Europe,Organic Search
CUST-00444,User444,user444@example.com,2024-02-06,Asia Pacific,Referral
CUST-00445,User445,user445@example.com,2024-06-20,Latin America,Paid Search
CUST-00446,User446,user446@example.com,2024-09-08,North America,Social Media
CUST-00447,User447,user447@example.com,2024-05-20,North America,Referral
CUST-00448,User448,user448@example.com,2025-01-08,Europe,Email Marketing
CUST-00449,User449,user449@example.com,2025-05-11,Europe,Email Marketing
CUST-00450,User450,user450@example.com,2025-05-14,Europe,Referral
CUST-00451,User451,user451@example.com,2024-07-07,Europe,Organic Search
CUST-00452,User452,user452@example.com,2025-06-15,Europe,Paid Search
CUST-00453,User453,user453@example.com,2024-10-09,North America,Social Media
CUST-00454,User454,user454@example.com,2024-08-16,Asia Pacific,Email Marketing
CUST-00455,User455,user455@example.com,2024-01-05,North America,Email Marketing
CUST-00456,User456,user456@example.com,2024-01-20,North America,Paid Search
CUST-00457,User457,user457@example.com,2024-03-16,North America,Social Media
CUST-00458,User458,user458@example.com,2024-12-10,North America,Organic Search
CUST-00459,User459,user459@example.com,2025-01-30,North America,Organic Search
CUST-00460,User460,user460@example.com,2024-03-07,North America,Paid Search
CUST-00461,User461,user461@example.com,2025-01-26,North America,Referral
CUST-00462,User462,user462@example.com,2025-05-13,Europe,Paid Search
CUST-00463,User463,user463@example.com,2024-07-25,North America,Social Media
CUST-00464,User464,user464@example.com,2024-06-10,Asia Pacific,Paid Search
CUST-00465,User465,user465@example.com,2025-07-27,Asia Pacific,Referral
CUST-00466,User466,user466@example.com,2025-06-16,Europe,Organic Search
CUST-00467,User467,user467@example.com,2024-05-08,North America,Organic Search
CUST-00468,User468,user468@example.com,2024-07-29,Europe,Social Media
CUST-00469,User469,user469@example.com,2024-02-08,Europe,Paid Search
CUST-00470,User470,user470@example.com,2024-03-21,Latin America,Email Marketing
CUST-00471,User471,user471@example.com,2024-04-29,North America,Organic Search
CUST-00472,User472,user472@example.com,2024-06-09,North America,Referral
CUST-00473,User473,user473@example.com,2024-04-07,North America,Organic Search
CUST-00474,User474,user474@example.com,2025-01-12,North America,Paid Search
CUST-00475,User475,user475@example.com,2025-10-24,Europe,Organic Search
CUST-00476,User476,user476@example.com,2025-06-12,North America,Organic Search
CUST-00477,User477,user477@example.com,2025-01-31,North America,Paid Search
CUST-00478,User478,user478@example.com,2025-05-26,North America,Paid Search
CUST-00479,User479,user479@example.com,2024-06-19,North America,Organic Search
CUST-00480,User480,user480@example.com,2025-08-05,North America,Social Media
CUST-00481,User481,user481@example.com,2024-07-15,Asia Pacific,Organic Search
CUST-00482,User482,user482@example.com,2025-01-21,Europe,Email Marketing
CUST-00483,User483,user483@example.com,2025-02-04,Latin America,Referral
CUST-00484,User484,user484@example.com,2024-10-04,Europe,Social Media
CUST-00485,User485,user485@example.com,2024-08-18,North America,Referral
CUST-00486,User486,user486@example.com,2025-03-01,North America,Paid Search
CUST-00487,User487,user487@example.com,2024-07-01,Europe,Email Marketing
CUST-00488,User488,user488@example.com,2024-12-07,North America,Referral
CUST-00489,User489,user489@example.com,2024-02-26,North America,Paid Search
CUST-00490,User490,user490@example.com,2024-04-11,Europe,Paid Search
CUST-00491,User491,user491@example.com,2025-02-28,Europe,Social Media
CUST-00492,User492,user492@example.com,2024-05-14,North America,Organic Search
CUST-00493,User493,user493@example.com,2025-03-27,North America,Paid Search
CUST-00494,User494,user494@example.com,2024-10-28,North America,Social Media
CUST-00495,User495,user495@example.com,2024-06-09,Latin America,Referral
CUST-00496,User496,user496@example.com,2024-04-13,North America,Paid Search
CUST-00497,User497,user497@example.com,2024-10-30,Europe,Organic Search
CUST-00498,User498,user498@example.com,2025-05-03,Asia Pacific,Organic Search
CUST-00499,User499,user499@example.com,2025-06-13,North America,Organic Search
CUST-00500,User500,user500@example.com,2024-05-16,North America,Organic Search
CUST-00501,User501,user501@example.com,2025-07-01,North America,Organic Search
CUST-00502,User502,user502@example.com,2024-12-20,North America,Organic Search
CUST-00503,User503,user503@example.com,2024-11-22,North America,Paid Search
CUST-00504,User504,user504@example.com,2024-11-30,North America,Paid Search
CUST-00505,User505,user505@example.com,2025-05-18,Asia Pacific,Organic Search
CUST-00506,User506,user506@example.com,2024-06-23,Asia Pacific,Social Media
CUST-00507,User507,user507@example.com,2024-08-23,North America,Social Media
CUST-00508,User508,user508@example.com,2025-05-23,North America,Organic Search
CUST-00509,User509,user509@example.com,2025-05-10,North America,Social Media
CUST-00510,User510,user510@example.com,2024-10-26,Europe,Referral
CUST-00511,User511,user511@example.com,2024-10-15,North America,Social Media
CUST-00512,User512,user512@example.com,2025-01-12,North America,Organic Search
CUST-00513,User513,user513@example.com,2024-05-18,Asia Pacific,Paid Search
CUST-00514,User514,user514@example.com,2024-09-02,North America,Referral
CUST-00515,User515,user515@example.com,2024-10-22,North America,Paid Search
CUST-00516,User516,user516@example.com,2024-10-24,North America,Referral
CUST-00517,User517,user517@example.com,2024-05-20,North America,Social Media
CUST-00518,User518,user518@example.com,2024-06-25,North America,Referral
CUST-00519,User519,user519@example.com,2024-10-12,North America,Organic Search
CUST-00520,User520,user520@example.com,2025-06-16,North America,Organic Search
CUST-00521,User521,user521@example.com,2024-04-01,Asia Pacific,Paid Search
CUST-00522,User522,user522@example.com,2025-01-30,North America,Paid Search
CUST-00523,User523,user523@example.com,2024-04-07,Asia Pacific,Referral
CUST-00524,User524,user524@example.com,2025-04-30,Asia Pacific,Social Media
CUST-00525,User525,user525@example.com,2024-05-29,Europe,Paid Search
CUST-00526,User526,user526@example.com,2024-09-17,North America,Organic Search
CUST-00527,User527,user527@example.com,2024-11-27,Asia Pacific,Paid Search
CUST-00528,User528,user528@example.com,2025-01-09,North America,Referral
CUST-00529,User529,user529@example.com,2024-08-14,Asia Pacific,Paid Search
CUST-00530,User530,user530@example.com,2024-05-18,Europe,Social Media
CUST-00531,User531,user531@example.com,2024-03-17,Europe,Paid Search
CUST-00532,User532,user532@example.com,2024-04-17,Europe,Referral
CUST-00533,User533,user533@example.com,2024-03-16,North America,Organic Search
CUST-00534,User534,user534@example.com,2024-11-19,North America,Organic Search
CUST-00535,User535,user535@example.com,2025-09-18,Asia Pacific,Social Media
CUST-00536,User536,user536@example.com,2024-06-20,North America,Email Marketing
CUST-00537,User537,user537@example.com,2025-05-11,Europe,Email Marketing
CUST-00538,User538,user538@example.com,2024-11-28,North America,Paid Search
CUST-00539,User539,user539@example.com,2024-10-29,Europe,Organic Search
CUST-00540,User540,user540@example.com,2024-01-15,Asia Pacific,Email Marketing
CUST-00541,User541,user541@example.com,2025-02-21,North America,Paid Search
CUST-00542,User542,user542@example.com,2024-06-12,Asia Pacific,Email Marketing
CUST-00543,User543,user543@example.com,2024-06-02,Europe,Organic Search
CUST-00544,User544,user544@example.com,2024-12-22,Latin America,Organic Search
CUST-00545,User545,user545@example.com,2025-03-21,North America,Social Media
CUST-00546,User546,user546@example.com,2024-08-05,Europe,Social Media
CUST-00547,User547,user547@example.com,2024-12-07,Europe,Paid Search
CUST-00548,User548,user548@example.com,2025-07-08,North America,Paid Search
CUST-00549,User549,user549@example.com,2025-04-12,North America,Paid Search
CUST-00550,User550,user550@example.com,2024-08-12,Asia Pacific,Paid Search
CUST-00551,User551,user551@example.com,2024-03-11,Asia Pacific,Referral
CUST-00552,User552,user552@example.com,2024-03-15,North America,Social Media
CUST-00553,User553,user553@example.com,2025-03-31,North America,Social Media
CUST-00554,User554,user554@example.com,2025-09-22,North America,Organic Search
CUST-00555,User555,user555@example.com,2024-09-20,North America,Paid Search
CUST-00556,User556,user556@example.com,2024-04-06,North America,Organic Search
CUST-00557,User557,user557@example.com,2024-05-11,Europe,Paid Search
CUST-00558,User558,user558@example.com,2024-09-23,North America,Social Media
CUST-00559,User559,user559@example.com,2024-04-25,North America,Social Media
CUST-00560,User560,user560@example.com,2025-03-09,Europe,Organic Search
CUST-00561,User561,user561@example.com,2024-06-05,North America,Paid Search
CUST-00562,User562,user562@example.com,2025-04-16,Latin America,Social Media
CUST-00563,User563,user563@example.com,2025-09-07,North America,Email Marketing
CUST-00564,User564,user564@example.com,2025-06-08,Europe,Social Media
CUST-00565,User565,user565@example.com,2025-01-13,Europe,Organic Search
CUST-00566,User566,user566@example.com,2024-09-26,North America,Paid Search
CUST-00567,User567,user567@example.com,2025-10-30,Europe,Referral
CUST-00568,User568,user568@example.com,2024-09-13,Europe,Paid Search
CUST-00569,User569,user569@example.com,2024-03-16,Asia Pacific,Organic Search
CUST-00570,User570,user570@example.com,2024-06-25,North America,Paid Search
CUST-00571,User571,user571@example.com,2025-01-10,North America,Referral
CUST-00572,User572,user572@example.com,2024-06-27,Europe,Referral
CUST-00573,User573,user573@example.com,2025-07-17,Latin America,Referral
CUST-00574,User574,user574@example.com,2024-02-17,Europe,Email Marketing
CUST-00575,User575,user575@example.com,2025-11-29,Europe,Social Media
CUST-00576,User576,user576@example.com,2024-01-03,North America,Paid Search
CUST-00577,User577,user577@example.com,2025-03-09,North America,Paid Search
CUST-00578,User578,user578@example.com,2024-09-28,Latin America,Paid Search
CUST-00579,User579,user579@example.com,2024-07-10,North America,Organic Search
CUST-00580,User580,user580@example.com,2025-02-17,North America,Social Media
CUST-00581,User581,user581@example.com,2025-07-29,Europe,Organic Search
CUST-00582,User582,user582@example.com,2024-11-16,North America,Paid Search
CUST-00583,User583,user583@example.com,2024-08-25,Europe,Organic Search
CUST-00584,User584,user584@example.com,2024-09-20,Europe,Social Media
CUST-00585,User585,user585@example.com,2024-12-25,Europe,Paid Search
CUST-00586,User586,user586@example.com,2024-07-18,Europe,Paid Search
CUST-00587,User587,user587@example.com,2025-01-21,North America,Organic Search
CUST-00588,User588,user588@example.com,2025-08-09,North America,Organic Search
CUST-00589,User589,user589@example.com,2025-10-10,Asia Pacific,Paid Search
CUST-00590,User590,user590@example.com,2024-12-25,Asia Pacific,Organic Search
CUST-00591,User591,user591@example.com,2025-07-07,North America,Paid Search
CUST-00592,User592,user592@example.com,2025-09-01,North America,Paid Search
CUST-00593,User593,user593@example.com,2025-09-12,Asia Pacific,Paid Search
CUST-00594,User594,user594@example.com,2024-06-07,Europe,Social Media
CUST-00595,User595,user595@example.com,2024-03-14,North America,Referral
CUST-00596,User596,user596@example.com,2024-10-02,Europe,Paid Search
CUST-00597,User597,user597@example.com,2024-03-30,Latin America,Social Media
CUST-00598,User598,user598@example.com,2025-07-10,Latin America,Organic Search
CUST-00599,User599,user599@example.com,2024-12-30,Europe,Paid Search
CUST-00600,User600,user600@example.com,2025-01-27,North America,Paid Search
CUST-00601,User601,user601@example.com,2024-06-29,Asia Pacific,Paid Search
CUST-00602,User602,user602@example.com,2024-06-21,North America,Paid Search
CUST-00603,User603,user603@example.com,2024-11-15,Asia Pacific,Social Media
CUST-00604,User604,user604@example.com,2024-12-07,Europe,Social Media
